fk_customer,channel,partner,device,first_sale_number,age,gender,state,expected_delivery_date,delivered_date,first_sale_date,second_sale_date,has_marketplace,has_crossdocking,has_private_label,has_brands,gmv
28026989,SEM BRAND,GOOGLE,M+T SITE,849570,37,male,paraná,20180712,20180710,20180701,,0,0,0,0,209.99
28493149,REMARKETING,FACEBOOK,M+T SITE,4459791957,53,male,amazonas,20180817,20180811,20180804,,0,0,0,0,194.99
32578207,REMARKETING,CRITEO,DESKTOP,4469023114,42,female,minas gerais,20190516,20190509,20190504,,0,0,0,1,86.89
26951543,AFFILIATES - GENERAL,FACEBOOK,M+T SITE,71852174,23,female,são paulo,20180420,20180419,20180417,20181119,0,0,0,0,184.99
28845709,REFERRAL,PARCERIAS,DESKTOP,2175560,23,male,são paulo,20180905,20180905,20180831,,0,0,0,0,229.99
29060500,ORGANIC,BING,DESKTOP,4461319471,36,female,são paulo,20180925,20180924,20180918,,0,0,0,1,109.90
35537338,SEM NON-BRAND,GOOGLE,DESKTOP,4472443160,53,female,sergipe,20190815,20190809,20190803,,0,0,0,0,239.81
32635783,ORGANIC,GOOGLE,DESKTOP,4469558614,23,female,paraíba,20190611,20190527,20190518,,0,0,1,0,208.99
22694507,CRM - EMAIL,GOOGLE,DESKTOP,4466781857,45,female,são paulo,20190227,20190226,20190222,20190222,1,0,0,1,229.89
28439837,DISPLAY,INMOBI,APP ANDROID,4459600004,19,female,paraíba,20180821,20180810,20180731,,0,0,0,1,119.99
28792231,SEM BRAND,GOOGLE,DESKTOP,4460690054,30,female,são paulo,20180906,20180901,20180830,,0,0,0,1,209.98
28793784,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4462025934,39,female,espírito santo,20181030,20181018,20181010,20181010,1,0,0,0,510.86
26466414,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,43447994,30,female,sao paulo,20180326,20180311,20180304,,0,0,0,1,199.00
26872372,ORGANIC,GOOGLE,M+T SITE,21481974,44,male,são paulo,20180417,20180416,20180411,,0,0,0,1,134.98
13669926,DISPLAY,FACEBOOK,APP ANDROID,6866934,24,female,são paulo,20181214,20181212,20181205,20190322,0,0,1,0,179.88
29011987,ORGANIC,GOOGLE,DESKTOP,4461186303,119,,bahia,20180927,20180924,20180914,,0,0,0,1,614.96
34626792,EXCHANGED,EXCHANGED,APP ANDROID,4470917656,35,female,são paulo,20190627,20190626,20190622,20190716,0,0,0,1,109.98
30553784,SEM NON-BRAND,GOOGLE,DESKTOP,4464694965,29,female,pernambuco,20190109,20181226,20181211,,0,0,0,1,229.99
30376097,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4466753853,53,male,minas gerais,20190301,20190225,20190221,,0,0,0,1,62.46
30367501,DIRECT,UNKNOWN,DESKTOP,4464335169,27,male,amazonas,20181219,20181211,20181202,20181210,0,0,0,1,289.98
30167157,DIRECT,DIRECT,APP IOS,4463921616,29,male,são paulo,20181205,20181204,20181124,,0,0,0,1,164.99
34289820,COMPARISON,EXCHANGED,DESKTOP,4470129415,47,male,bahia,20190618,20190610,20190602,20190604,0,0,0,1,119.99
31367115,CRM - EMAIL,TRANSACTIONAL,DESKTOP,4466464452,34,male,são paulo,20190226,20190221,20190212,20190212,1,0,0,0,309.78
32140306,SEM BRAND,GOOGLE,DESKTOP,4468173687,21,female,ceará,20190506,20190418,20190408,,0,0,0,1,674.75
14595389,DIRECT,UNKNOWN,DESKTOP,4472377073,37,female,são paulo,20190816,20190807,20190801,,0,0,0,1,41.98
28853655,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4460792471,25,female,são paulo,20180913,20180909,20180902,,0,0,0,1,84.89
29757362,SEM BRAND,GOOGLE,DESKTOP,4464280316,24,female,bahia,20181227,20181226,20181201,,0,0,0,1,322.98
28687703,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4460362334,38,male,minas gerais,20180903,20180831,20180819,,0,0,0,1,164.89
27769719,DIRECT,UNKNOWN,DESKTOP,286068,29,male,rio grande do sul,20180704,20180625,20180613,,0,0,1,0,159.92
26524793,SEM NON-BRAND,GOOGLE,APP ANDROID,55953394,33,male,sao paulo,20180319,20180319,20180314,,0,0,0,1,114.99
31321895,CRM - EMAIL,EXCHANGED,APP ANDROID,4466337290,29,female,são paulo,20190213,20190212,20190208,20190410,0,0,0,1,134.99
29420105,CRM - EMAIL,AUTOMATED,DESKTOP,4462262211,26,female,são paulo,20181026,20181019,20181017,20181108,1,0,0,0,52.90
25843221,ORGANIC,GOOGLE,DESKTOP,67821944,20,male,sergipe,20180126,20180116,20180107,20180625,0,0,0,1,199.97
28599287,COMPARISON,GOOGLE,DESKTOP,4460096785,20,female,são paulo,20180817,20180817,20180812,20190630,0,0,0,1,439.96
26609264,COMPARISON,GOOGLE,M+T SITE,51883284,53,male,maranhao,20180509,20180502,20180319,,1,0,0,0,225.04
31340061,CRM - EMAIL,NOT IDENTIFIED TRACKER,DESKTOP,4466408605,27,female,minas gerais,20190221,20190219,20190210,20190505,0,0,0,1,199.98
31106776,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,4465844376,51,female,paraíba,20190214,20190131,20190122,,1,0,0,0,149.98
26054766,COMPARISON,GOOGLE,M+T SITE,81159624,16,female,sao paulo,20180129,20180125,20180122,,0,0,0,0,99.99
4569657,DIRECT,UNKNOWN,M+T SITE,14659091,35,female,distrito federal,20190513,20190509,20190502,,0,0,0,1,464.97
32180514,SEM NON-BRAND,GOOGLE,M+T SITE,4468277034,31,male,são paulo,,20190418,20190410,,1,0,0,0,89.90
30634623,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,7550686,19,male,são paulo,20181226,20181224,20181215,,0,0,0,0,98.99
36621804,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4474911065,56,female,são paulo,20191016,,20191013,,0,0,0,1,94.99
34094419,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4469923019,62,female,minas gerais,,20190603,20190527,,1,0,0,0,65.00
30321393,COMPARISON,GOOGLE,DESKTOP,4464209524,30,female,rio grande do sul,20190226,20190207,20181129,,0,1,0,0,284.99
34466265,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4470537733,47,male,são paulo,20190614,20190614,20190611,,0,0,0,1,159.99
28934919,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4461004796,59,female,espírito santo,20180919,20180915,20180909,,0,0,1,1,99.00
34715461,REMARKETING,FACEBOOK,M+T SITE,18842480,53,female,minas gerais,20190702,20190704,20190621,,0,0,0,1,59.89
32776771,SEM NON-BRAND,GOOGLE,APP ANDROID,4469271974,23,male,pernambuco,20190527,20190521,20190510,,0,0,0,1,164.99
34909752,CRM - EMAIL,AUTOMATED,M+T SITE,4471257043,42,male,são paulo,20190704,20190704,20190702,20190715,0,0,0,1,164.99
33316140,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4469349932,47,male,paraná,,20190523,20190513,,1,0,0,0,99.89
22990758,SOCIAL,FACEBOOK,M+T SITE,23988584,19,female,santa catarina,20180420,20180421,20180329,20190407,1,0,0,0,119.98
27074286,SEM BRAND,GOOGLE,DESKTOP,42239854,22,male,minas gerais,20180510,20180504,20180428,,0,0,0,1,74.99
25197956,CRM - EMAIL,TRANSACTIONAL,DESKTOP,96529494,36,female,parana,20180314,20180306,20180225,,0,0,1,0,49.90
28673650,CRM - EMAIL,EMAIL MARKETING,APP ANDROID,4460294367,47,female,são paulo,20180823,20180823,20180817,,0,0,0,1,134.98
34342883,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,4474507104,47,female,minas gerais,,20191007,20191001,20191001,1,0,0,0,841.75
36140303,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,24081044,37,female,são paulo,20191104,20191008,20190912,,0,1,0,0,157.99
27965588,COMPARISON,GOOGLE,DESKTOP,4458527097,43,female,são paulo,20180706,20180702,20180629,,0,0,0,1,119.89
36318817,DIRECT,DIRECT,APP IOS,25005783,34,female,paraná,20191008,20191001,20190924,20190924,1,0,0,1,309.70
2214102,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,79786994,43,female,rio de janeiro,20180320,20180314,20180303,,0,0,1,0,189.00
31365522,SEM NON-BRAND,GOOGLE,M+T SITE,4466457243,44,female,rio grande do sul,20190306,20190221,20190212,,1,0,0,0,59.89
31076964,SEM NON-BRAND,GOOGLE,APP ANDROID,4465774583,43,female,são paulo,20190124,20190123,20190120,,0,0,0,1,189.99
34560231,SEM NON-BRAND,GOOGLE,M+T SITE,18309212,39,female,são paulo,,20190624,20190614,,1,0,0,0,89.89
34946272,CRM - EMAIL,EXCHANGED,APP ANDROID,19743770,55,female,goiás,20190829,20190712,20190703,20190718,1,0,0,0,36.99
28691949,CRM - WEBPUSH,OTHER,M+T SITE,4460338245,56,male,minas gerais,20180828,20180827,20180819,,0,0,0,1,104.99
31741018,DIRECT,DIRECT,APP ANDROID,4467320369,41,female,são paulo,20190320,20190318,20190314,,0,0,0,1,124.98
34264706,REMARKETING,GOOGLE,DESKTOP,4470106256,38,female,distrito federal,20190610,20190607,20190601,20190728,0,0,0,1,99.98
30075989,ORGANIC,GOOGLE,DESKTOP,4463644376,25,male,são paulo,20181130,20181127,20181122,,0,0,0,1,99.99
2809687,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4465359741,38,male,são paulo,20190109,20190108,20190106,,0,0,0,1,299.00
35508472,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4472397607,45,female,paraná,20190809,20190809,20190801,,0,0,0,1,199.90
13541745,COMPARISON,GOOGLE,M+T SITE,15800288,3,female,são paulo,20190529,20190527,20190516,,0,0,0,1,99.89
31727031,SEM NON-BRAND,GOOGLE,M+T SITE,4467242815,47,female,são paulo,20190315,20190315,20190312,,0,0,0,1,134.99
29802416,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4463016462,27,female,bahia,20181204,20181121,20181108,,1,0,0,0,89.00
32862173,ORGANIC,GOOGLE,M+T SITE,4469271802,32,female,são paulo,20190520,20190516,20190510,20190510,1,0,0,0,299.87
